,mean,sd,2.50%,97.50%,Rhat
Nsite[1],6.569555556,1.484332721,4,10,1.00128962
Nsite[2],6.463814815,1.485670497,4,10,1.001713839
Nsite[3],5.242962963,1.650127783,2,9,1.001658639
Nsite[4],6.604888889,1.468043669,4,10,1.001064641
Nsite[5],6.084481481,2.012519593,2,10,1.000864516
Nsite[6],6.619740741,1.483927225,4,10,1.002195827
Nsite[7],5.549037037,1.515663553,3,9,1.002278404
Nsite[8],6.847148148,1.538307714,4,10,1.001082419
Nsite[9],7.134,1.402473409,5,10,1.001551471
Nsite[10],5.035888889,1.78466107,2,9,1.000840846
Nsite[11],6.134111111,1.615870304,3,10,1.002048259
Nsite[12],6.807814815,2.054011162,3,11,1.000926545
Nsite[13],3.910666667,1.803060968,1,8,1.001066175
Nsite[14],5.839925926,1.579552853,3,9,1.001333041
Nsite[15],5.543185185,1.710669919,3,9,1.000629665
Nsite[16],5.701333333,1.722923017,3,9,1.001522019
Nsite[17],5.610777778,1.715308049,3,9,1.001597492
Nsite[18],4.532111111,1.513329048,2,8,1.001628786
Nsite[19],4.773814815,1.567093829,2,8,1.001243826
Nsite[20],6.89,1.59127054,4,10,1.001772953
Nsite[21],6.432111111,2.045534829,3,11,1.001128138
Nsite[22],5.448592593,1.832909103,2,9,1.000822288
Nsite[23],6.779925926,1.544964422,4,10,1.001455486
Nsite[24],6.228,1.79560839,3,10,1.000944442
Nsite[25],5.570296296,1.701475097,3,9,1.000863723
Nsite[26],6.655740741,1.94799902,3,11,1.00104057
Nsite[27],4.701777778,1.735124345,2,8,1.000526395
Nsite[28],6.251666667,2.056436633,3,10,1.000951639
Nsite[29],7.362703704,1.463724133,5,11,1.001377144
Nsite[30],6.160703704,1.9464069,3,10,1.000712344
Nsite[31],5.995296296,1.772522209,3,10,1.000784247
Nsite[32],5.734333333,1.902347399,2,10,1.001138596
Nsite[33],7.172148148,1.914482046,4,11,1.001108344
Nsite[34],5.263111111,1.842404358,2,9,1.000664982
Nsite[35],7.576111111,1.679554753,5,11,1.001194984
Nsite[36],6.210259259,1.611118244,3,10,1.001470453
Nsite[37],6.237777778,1.644251155,3,10,1.000651555
Nsite[38],5.454703704,1.682474295,3,9,1.000670951
Nsite[39],3.664111111,1.210085518,2,6,1.000600966
Nsite[40],6.076407407,1.315084858,4,9,1.00054388
Nsite[41],5.411481481,1.135255389,4,8,1.000357355
Nsite[42],4.041148148,1.307655442,2,7,1.000648964
Nsite[43],3.874666667,1.271940626,2,7,1.000798154
Nsite[44],3.829592593,1.263454287,2,7,1.000188557
Nsite[45],3.060037037,1.310857767,1,6,1.000172233
Nsite[46],3.812740741,1.626059327,1,7,1.000360047
Nsite[47],5.429962963,1.137783005,4,8,1.000570465
Nsite[48],5.102,1.331761095,3,8,1.000148493
Nsite[49],3.635185185,1.459663897,1,7,1.000560764
Nsite[50],5.030444444,1.345208014,3,8,1.00033637
Nsite[51],4.110666667,1.34711135,2,7,1.001116925
Nsite[52],3.436037037,1.151727566,2,6,1.000431007
Nsite[53],2.673740741,1.233461009,1,5,1.000745064
Nsite[54],2.374407407,1.429480078,0,5,1.000641723
Nsite[55],3.996962963,1.691422937,1,7,0.9999756241
Nsite[56],4.201296296,1.053601666,3,7,1.000242008
Nsite[57],2.167814815,1.359636113,0,5,1.000315935
Nsite[58],3.376111111,1.120033831,2,6,1.000455155
Nsite[59],5.182407407,1.348118867,3,8,1.000832392
Nsite[60],5.607518519,1.207895825,4,8,1.000514202
Nsite[61],2.980666667,1.328737545,1,6,1.000542372
Nsite[62],4.795592593,1.460225855,2,8,1.000194378
Nsite[63],5.006592593,1.28378022,3,8,1.000285814
Nsite[64],4.092518519,1.726545145,1,8,1.000356964
Nsite[65],5.904703704,1.843358455,3,10,1.000388874
Nsite[66],3.326814815,1.397645368,1,6,1.000670435
Nsite[67],5.222777778,1.352758795,3,8,1.001127355
Nsite[68],6.559185185,1.190562262,5,9,1.000653428
Nsite[69],4.210407407,1.064908439,3,7,1.000272765
Nsite[70],3.005148148,1.301821788,1,6,1.000133544
Nsite[71],2.235444444,1.382083637,0,5,1.000455232
Nsite[72],4.528481481,1.16707072,3,7,1.000430745
Nsite[73],3.371703704,1.416746257,1,6,1.000377579
Nsite[74],4.875037037,1.252640826,3,8,1.000147652
Nsite[75],3.406518519,1.412877927,1,6,1.000585358
Nsite[76],2.307222222,1.395741403,0,5,1.000592463
Nsite[77],5.764444444,1.256648185,4,8,1.000740948
Nsite[78],2.851407407,1.523424108,0,6,1.000592094
Nsite[79],3.896777778,1.304650113,2,7,1.000593821
Nsite[80],3.400296296,1.412871961,1,6,1.000053527
Nsite[81],4.578185185,1.183409255,3,7,1.000697215
Nsite[82],3.977444444,1.297846479,2,7,1.001102878
Nsite[83],3.061037037,1.322191771,1,6,1.000127632
Nsite[84],4.189666667,1.579477313,1,8,1.000953931
Nsite[85],4.290037037,1.39145083,2,7,1.000560115
Nsite[86],3.170111111,1.577482384,0,6,1.000411506
Nsite[87],4.289259259,1.102591239,3,7,1.000239613
Nsite[88],4.349666667,1.123537063,3,7,1.000348155
Nsite[89],2.041555556,1.345516355,0,5,1.000290014
Nsite[90],2.945925926,1.311470362,1,6,1.000689478
Nsite[91],5.405222222,1.14375554,4,8,1.000447725
Nsite[92],5.253111111,1.366613905,3,8,1.001040414
Nsite[93],3.174925926,1.369437573,1,6,1.00059187
Nsite[94],3.531925926,1.451596656,1,7,1.000356504
Nsite[95],5.250925926,1.36559364,3,8,1.000516361
Nsite[96],3.971851852,1.542640679,1,7,1.000403001
Nsite[97],3.761814815,1.268140068,2,7,1.000344731
Nsite[98],4.986407407,1.331134067,3,8,1.000326673
Nsite[99],3.68937037,1.255407936,2,6,1.001179077
Nsite[100],4.003333333,1.355968134,2,7,1.000279226
Nsite[101],5.06362963,1.285219913,3,8,1.000129099
Nsite[102],3.971259259,1.286876109,2,7,1.000391107
Nsite[103],3.888296296,1.276986214,2,7,1.000395006
Nsite[104],7.127148148,1.036903788,6,10,1.00061864
Nsite[105],5.327962963,1.103296495,4,8,1.000927939
Nsite[106],4.973,1.288969994,3,8,1.001017069
Nsite[107],4.099814815,1.336410131,2,7,1.000824944
Nsite[108],8.240962963,1.61888068,6,12,1.000306381
Nsite[109],5.112296296,1.805513957,2,9,1.000649002
Nsite[110],8.32037037,1.640612893,6,12,1.000759468
Nsite[111],5.53937037,1.673352694,3,9,1.001027881
Nsite[112],4.572888889,1.730013355,2,8,1.001081727
Nsite[113],5.907962963,1.754564064,3,10,1.000965949
Nsite[114],4.543703704,1.7065814,2,8,1.001098424
Nsite[115],5.143666667,1.801285155,2,9,1.000655025
Nsite[116],7.258925926,1.788109349,4,11,1.000370117
Nsite[117],5.421814815,1.69951888,3,9,1.001008647
Nsite[118],4.594555556,1.712779129,2,8,1.000885275
Nsite[119],8.458777778,1.41206591,6,12,1.000894904
Nsite[120],5.076592593,1.624924464,2,9,1.001341152
Nsite[121],8.067555556,1.577683108,5,11,1.00089032
Nsite[122],5.257740741,1.646613736,2,9,1.000403115
Nsite[123],4.388851852,1.687396545,2,8,1.001020894
Nsite[124],7.056148148,1.579326787,4,10,1.00114224
Nsite[125],6.442703704,1.482859619,4,10,1.000385511
Nsite[126],4.823925926,1.579257185,2,8,1.001232929
Nsite[127],5.371111111,1.652923323,3,9,1.001024202
Nsite[128],4.831666667,1.776983323,2,9,1.001197482
Nsite[129],6.295111111,1.637061897,4,10,1.000663833
Nsite[130],7.966851852,1.572539881,5,11,1.000899191
Nsite[131],5.442037037,1.692774989,3,9,1.001585551
Nsite[132],6.476518519,1.696226639,4,10,1.001191987
Nsite[133],6.077777778,1.602373636,3,9,1.000686871
Nsite[134],4.57362963,1.880358122,1,9,1.000508131
Nsite[135],5.468148148,1.692614374,3,9,1.001018061
Nsite[136],6.199777778,1.613840636,3,10,1.000882599
Nsite[137],4.939777778,1.776276107,2,9,1.000403844
Nsite[138],6.82837037,1.773840934,4,11,1.000315948
Nsite[139],5.854592593,1.745896551,3,10,1.000737816
Nsite[140],6.849925926,1.734325653,4,11,1.001010904
Nsite[141],7.891037037,1.57343581,5,11,1.000422432
Nsite[142],5.586148148,1.700920367,3,9,1.000685774
Nsite[143],6.375222222,1.664402839,4,10,1.000402414
Nsite[144],5.801296296,1.752289773,3,10,1.00090303
Nsite[145],5.776962963,1.745511893,3,9,1.000475806
Nsite[146],5.806333333,1.749321319,3,10,1.000912547
Nsite[147],5.849333333,1.745450537,3,10,1.000662609
Nsite[148],5.056851852,1.942940759,2,9,1.000694375
Nsite[149],6.728,1.722416463,4,10,1.000613471
Nsite[150],4.967851852,1.790109658,2,9,1.000805794
Nsite[151],5.520925926,1.961839893,2,10,1.000291794
Nsite[152],5.137851852,1.813265964,2,9,1.001430369
Nsite[153],6.798296296,1.743459325,4,10,1.001012033
Nsite[154],6.160111111,1.652019738,3,10,1.000648467
Nsite[155],4.685074074,1.731689216,2,8,1.00134007
Nsite[156],5.741666667,1.561949929,3,9,1.000726142
Nsite[157],5.864814815,1.763998885,3,10,1.001213406
Nsite[158],5.562222222,1.725564258,3,9,1.001031919
Nsite[159],5.187703704,1.79829087,2,9,1.000415459
Nsite[160],3.954518519,1.793603509,1,8,1.001201258
Nsite[161],4.57662963,1.885726201,1,8,1.000467172
Nsite[162],4.917444444,1.775472143,2,9,1.001025384
Nsite[163],6.047518519,1.765420425,3,10,1.000563476
Nsite[164],5.695851852,1.990852217,2,10,1.000723516
Nsite[165],6.906592593,1.562676579,4,10,1.001319818
Nsite[166],5.660962963,1.736551186,3,9,1.001929955
Nsite[167],5.328777778,1.094051875,4,8,1.000556495
Nsite[168],3.682518519,1.45968895,1,7,1.000530415
Nsite[169],4.633777778,1.207787285,3,7,1.000686258
Nsite[170],4.005592593,1.308970035,2,7,1.000966992
Nsite[171],4.55537037,1.174617369,3,7,1.000333639
Nsite[172],2.59337037,1.192756471,1,5,1.000663926
Nsite[173],2.880444444,1.28371167,1,6,1.000212458
Nsite[174],4.59062963,1.191942859,3,7,1.000435978
Nsite[175],1.959740741,1.30581241,0,5,1.000361099
Nsite[176],2.031740741,1.327704242,0,5,1.000270206
Nsite[177],2.182037037,1.375233034,0,5,1.000171963
Nsite[178],3.852962963,1.25647717,2,7,1.0003804
Nsite[179],3.758259259,1.248387355,2,6,1.000104914
Nsite[180],3.153777778,1.353587098,1,6,1.000452278
Nsite[181],3.850666667,1.261355517,2,7,1.000291787
Nsite[182],7.009777778,0.9611401882,6,9,1.000680837
Nsite[183],3.70637037,1.237884047,2,6,1.000095778
Nsite[184],2.852222222,1.277352562,1,6,1.000576874
Nsite[185],3.000777778,1.313783196,1,6,1.000841944
Nsite[186],4.018740741,1.30509288,2,7,1.000352882
Nsite[187],3.456888889,1.426129864,1,7,1.000291544
Nsite[188],2.238962963,1.385615666,0,5,1.000123947
Nsite[189],3.709185185,1.224442751,2,6,1.000335109
Nsite[190],3.220037037,1.359923873,1,6,1.00022896
Nsite[191],2.655111111,1.468944601,0,6,1.000793258
Nsite[192],2.987185185,1.314186034,1,6,1.000234826
Nsite[193],3.763185185,1.255674274,2,7,1.000898836
Nsite[194],3.218555556,1.368740664,1,6,1.000173328
Nsite[195],2.755777778,1.241342457,1,5,1.000644729
Nsite[196],2.723037037,1.234929838,1,5,1.000130134
Nsite[197],2.904444444,1.283558627,1,6,1.000303024
Nsite[198],3.234148148,1.384806887,1,6,1.001037597
Nsite[199],2.758222222,1.245781424,1,6,1.000455218
Nsite[200],5.426592593,1.118924062,4,8,1.000172498
Nsite[201],1.712592593,1.227753533,0,4,1.000774442
Nsite[202],3.547185185,1.175667947,2,6,1.000063588
Nsite[203],3.282333333,1.561163031,1,7,1.000159469
Nsite[204],3.940740741,1.290949288,2,7,1.000595381
Nsite[205],2.558333333,1.187676468,1,5,1.000729562
Nsite[206],3.548851852,1.173202973,2,6,1.001261328
Nsite[207],1.890666667,1.295132274,0,5,1.000679958
Nsite[208],3.960666667,1.280912128,2,7,1.000282314
Nsite[209],4.460259259,1.136313881,3,7,1.000496324
Nsite[210],3.592444444,1.188847435,2,6,1.000381974
Nsite[211],3.601,1.188680968,2,6,1.000227079
Nsite[212],3.631740741,1.222912336,2,6,1.000369689
Nsite[213],2.040185185,1.331014243,0,5,1.000619366
Nsite[214],5.358037037,1.109772876,4,8,1.001071848
Nsite[215],2.907592593,1.294062196,1,6,1.000428704
Nsite[216],2.163555556,1.379205902,0,5,1.000429508
Nsite[217],3.163481481,1.351243852,1,6,1.000558997
Nsite[218],3.154555556,1.354688359,1,6,1.000220837
Nsite[219],4.285444444,1.368629388,2,7,1.000276369
Nsite[220],2.428481481,1.43495976,0,6,1.000172192
Nsite[221],3.887703704,1.281133164,2,7,1.000472858
Nsite[222],3.639,1.211515744,2,6,1.001203426
Nsite[223],4.094037037,1.541507394,1,7,1.000956466
Nsite[224],6.752222222,1.710915868,4,10,1.001061011
Nsite[225],7.086777778,2.060545824,3,11,1.000678995
Nsite[226],6.617777778,1.632745161,4,10,1.001201314
Nsite[227],7.391777778,1.615760174,5,11,1.001501688
Nsite[228],8.477296296,1.617436228,6,12,1.001653586
Nsite[229],10.20285185,1.533047445,8,13,1.00116377
Nsite[230],8.723222222,1.509880047,6,12,1.001465728
Nsite[231],9.966444444,1.472032678,7,13,1.001038263
Nsite[232],9.91937037,1.297563999,8,13,1.001038475
Nsite[233],7.226148148,2.083137581,3,11,1.001472221
Nsite[234],9.179592593,1.386229594,7,12,1.001242278
Nsite[235],6.191111111,1.612801425,3,10,1.000710393
Nsite[236],7.871666667,1.552974884,5,11,1.001514302
Nsite[237],9.284740741,1.619436753,7,13,1.001172881
Nsite[238],6.554703704,1.667821647,4,10,1.001349975
Nsite[239],7.11662963,1.607370949,4,11,1.001772995
Nsite[240],4.274481481,1.678377023,1,8,1.001103323
Nsite[241],5.223703704,1.648855365,2,9,1.001693384
Nsite[242],6.905296296,1.549853573,4,10,1.001923746
Nsite[243],6.274111111,1.831935423,3,10,1.000968345
Nsite[244],6.233888889,1.630299331,3,10,1.001720565
Nsite[245],6.048407407,2.025831658,2,10,1.0010544
Nsite[246],7.488185185,1.609633291,5,11,1.00091916
Nsite[247],7.587703704,1.629666785,5,11,1.001332764
Nsite[248],5.984925926,1.715526135,3,10,1.002177369
Nsite[249],8.470481481,1.584402961,6,12,1.000862796
Nsite[250],7.515518519,1.592924577,5,11,1.001438263
Nsite[251],7.474555556,2.074240799,4,12,1.001198358
Nsite[252],5.85437037,1.713695606,3,10,1.001873902
Nsite[253],6.846259259,1.537111106,4,10,1.001275528
Nsite[254],7.376888889,1.438425679,5,11,1.001363744
Nsite[255],6.079074074,1.88695068,3,10,1.001411563
Nsite[256],5.68062963,1.729205121,3,9,1.001440468
Nsite[257],7.306666667,1.757206198,4,11,1.001388974
Nsite[258],5.053518519,1.617752017,2,8,1.00173905
Nsite[259],6.810222222,1.558204174,4,10,1.001486847
Nsite[260],7.055592593,1.572518955,4,10,1.001927413
Nsite[261],6.442148148,1.458509674,4,10,1.000522498
Nsite[262],6.268,1.62671446,4,10,1.001034254
Nsite[263],7.337148148,1.42737752,5,10,1.001889359
Nsite[264],7.800592593,1.489228091,5,11,1.000603749
Nsite[265],7.108111111,1.576986232,4,10,1.001416655
Nsite[266],5.554185185,1.675150996,3,9,1.001814776
Nsite[267],7.588222222,1.467247454,5,11,1.000764067
Nsite[268],4.518592593,1.695151474,2,8,1.000410767
Nsite[269],7.185814815,1.594821603,4,11,1.000907837
Nsite[270],8.195074074,1.592390243,5,12,1.000681004
Nsite[271],5.50962963,1.844399914,2,9,1.00104898
Nsite[272],6.213814815,1.644759943,3,10,1.001493616
Nsite[273],5.657481481,1.704691725,3,9,1.001257693
Nsite[274],8.130703704,1.568275842,5,11,1.001178005
Nsite[275],9.422851852,1.574328533,7,13,1.001245552
Nsite[276],7.321296296,2.064802188,4,12,1.00064845
Nsite[277],8.201037037,1.583611423,5,12,1.001377057
Nsite[278],10.94703704,1.342028095,9,14,1.001089138
Nsite[279],5.639555556,1.709982442,3,9,1.000336372
Nsite[280],5.752185185,1.747865641,3,9,1.001137606
Nsite[281],6.520703704,1.700384683,4,10,1.000671498
Nsite[282],8.141185185,1.396394192,6,11,1.000869685
Nsite[283],6.889074074,1.896550219,4,11,1.00053486
Nsite[284],6.12137037,2.016775357,2,10,1.000592033
Nsite[285],6.872296296,1.574003566,4,10,1.000887843
Nsite[286],5.990740741,1.908046566,3,10,1.000459055
Nsite[287],4.702518519,1.742918652,2,8,1.000702143
Nsite[288],10.163,1.34755544,8,13,1.001441687
Nsite[289],3.723074074,1.760255909,1,7,1.000921647
Nsite[290],5.620037037,1.712588391,3,9,1.001434852
Nsite[291],3.695074074,1.736253517,1,7,1.001228886
Nsite[292],4.04037037,1.626979061,1,8,1.001851706
Nsite[293],5.896481481,1.938512446,2,10,1.000301867
Nsite[294],6.998296296,1.592883001,4,10,1.000672707
Nsite[295],6.490666667,1.695686503,4,10,1.001072032
Nsite[296],7.846148148,1.743219013,5,12,1.000642134
Nsite[297],5.472333333,1.687823294,3,9,1.000872173
Nsite[298],9.425185185,1.412652741,7,12,1.001723672
Nsite[299],6.098259259,1.618377529,3,10,1.000884591
Nsite[300],5.136222222,1.992067073,2,9,1.000439424
Nsite[301],7.480555556,1.709848545,5,11,1.000529353
Nsite[302],5.210814815,1.828654495,2,9,1.000869588
Nsite[303],4.868777778,1.775775606,2,9,1.000609067
Nsite[304],5.453148148,1.876326721,2,9,1.000372564
Nsite[305],5.365407407,1.698210108,2,9,1.000559396
Nsite[306],7.683518519,1.568404776,5,11,1.00057666
Nsite[307],4.564851852,1.73614578,2,8,1.001127587
Nsite[308],4.600740741,1.73863514,2,8,1.000769373
Nsite[309],5.051444444,1.796753987,2,9,1.001091486
Nsite[310],6.603185185,1.967310595,3,11,1.000411144
Nsite[311],4.02662963,1.800772428,1,8,1.001244084
Nsite[312],7.905814815,1.590620857,5,11,1.000772794
Nsite[313],5.288148148,1.829142211,2,9,1.001505657
Nsite[314],6.489518519,1.708648515,4,10,1.001227529
Nsite[315],6.285111111,1.66009784,3,10,1.001033969
Nsite[316],5.252185185,1.820939795,2,9,1.000403334
Nsite[317],5.261148148,1.932177602,2,9,1.000142024
Nsite[318],7.476777778,1.653057462,5,11,1.001439251
Nsite[319],6.213481481,1.62250521,3,10,1.000284328
Nsite[320],4.843222222,1.748845314,2,9,1.0012297
Nsite[321],6.154666667,1.602968098,3,10,1.00066436
Nsite[322],5.103740741,1.63726401,2,9,1.001088995
Nsite[323],5.55837037,1.711626235,3,9,1.001745111
Nsite[324],7.347,1.650753834,5,11,1.001381321
Nsite[325],5.701888889,1.99116073,2,10,1.000558708
Nsite[326],6.953666667,1.601568699,4,10,1.000593736
Nsite[327],6.695851852,1.72252294,4,10,1.001078182
Nsite[328],7.316925926,1.633148879,5,11,1.001155403
Nsite[329],8.680518519,1.476887793,6,12,1.000748576
Nsite[330],5.109888889,1.792041781,2,9,1.000624518
Nsite[331],6.407222222,1.857966269,3,10,1.000488032
Nsite[332],4.66162963,1.201666933,3,7,1.000583039
Nsite[333],3.169148148,1.367267752,1,6,1.00070051
Nsite[334],5.452888889,1.136912115,4,8,1.001086009
Nsite[335],3.774148148,1.618107876,1,7,1.00017674
Nsite[336],2.133333333,1.364169276,0,5,1.000581112
Nsite[337],3.883148148,1.512743654,1,7,1.000491895
Nsite[338],3.68962963,1.216074059,2,6,1.000568338
Nsite[339],3.124888889,1.35256552,1,6,1.000493831
Nsite[340],4.396407407,1.114009983,3,7,1.000147943
Nsite[341],4.364703704,1.585142537,2,8,1.000355501
Nsite[342],3.546481481,1.172825668,2,6,1.000457729
Nsite[343],2.888296296,1.280895843,1,6,1.000406189
Nsite[344],3.724555556,1.491019323,1,7,1.000172249
Nsite[345],2.703185185,1.229978002,1,5,1.000849793
Nsite[346],2.712962963,1.223306985,1,5,1.00081254
Nsite[347],3.802481481,1.251979192,2,7,1.000492291
Nsite[348],3.735481481,1.231474955,2,6,1.000731108
Nsite[349],3.545407407,1.444612179,1,7,1.000665417
Nsite[350],4.297703704,1.097375014,3,7,1.000286449
Nsite[351],4.287703704,1.080436897,3,7,1.00038121
Nsite[352],3.444925926,1.424184408,1,7,1.000199981
Nsite[353],3.353851852,1.584903448,1,7,1.000517665
Nsite[354],2.640851852,1.207534963,1,5,1.000632957
Nsite[355],2.569740741,1.467989721,0,6,1.000499627
Nsite[356],3.396333333,1.424648971,1,6,1.000317325
Nsite[357],1.773222222,1.277498593,0,5,1.000828263
Nsite[358],3.411407407,1.138377377,2,6,1.000277394
Nsite[359],2.709518519,1.231173327,1,5,1.001115788
Nsite[360],4.57237037,1.176466341,3,7,1.000605982
Nsite[361],4.414296296,1.121192135,3,7,1.000700285
Nsite[362],4.639444444,1.202781319,3,7,1.000824095
Nsite[363],6.484148148,1.127739253,5,9,1.000271796
Nsite[364],3.773185185,1.639395481,1,7,1.000835135
Nsite[365],4.425444444,1.122021631,3,7,1.001114496
Nsite[366],2.679333333,1.215168707,1,5,1.000555362
Nsite[367],3.500037037,1.162298981,2,6,1.000381386
Nsite[368],4.077888889,1.683647213,1,8,1.000569983
Nsite[369],3.140888889,1.579926801,0,6,1.000188128
Nsite[370],4.189259259,1.346912785,2,7,1.000585367
Nsite[371],5.20762963,1.052811698,4,8,1.00036286
Nsite[372],4.02037037,1.291947502,2,7,1.000809882
Nsite[373],3.869740741,1.676898484,1,7,1.000049445
Nsite[374],4.414555556,1.117638529,3,7,1.000966062
Nsite[375],3.426111111,1.13783235,2,6,1.000478698
Nsite[376],6.195,1.045934262,5,9,1.000648534
Nsite[377],1.936518519,1.306605724,0,5,1.000254376
Nsite[378],2.78062963,1.25646842,1,6,1.000373869
Nsite[379],2.633666667,1.199707315,1,5,1.000814229
Nsite[380],3.951407407,1.30187815,2,7,1.000434133
Nsite[381],5.457518519,1.135660413,4,8,1.000373791
Nsite[382],3.478555556,1.451789335,1,7,1.000420141
Nsite[383],4.595444444,1.190696301,3,7,1.000435737
Nsite[384],5.718777778,1.615873697,3,9,1.000115605
Nsite[385],4.636481481,1.192732443,3,7,1.00025447
Nsite[386],4.631259259,1.197408482,3,7,1.000719207
Nsite[387],3.507888889,1.165422795,2,6,1.00096455
Nsite[388],3.625111111,1.20281801,2,6,1.000573966
Nsite[389],4.034925926,1.329046319,2,7,1.000494507
Nsite[390],4.201,1.043272299,3,7,1.000653206
Nsite[391],4.523333333,1.163211599,3,7,1.000200516
Nsite[392],4.525148148,1.181341359,3,7,1.00055728
Nsite[393],2.63,1.463605924,0,6,1.000004912
Nsite[394],2.821518519,1.266527797,1,6,1.000581039
Nsite[395],2.670222222,1.230464723,1,5,1.000670075
Nsite[396],2.859037037,1.282288741,1,6,1.000254644
Nsite[397],2.74162963,1.239431538,1,5,1.000924046
Nsite[398],2.049444444,1.325068097,0,5,1.000115485
Nsite[399],1.791518519,1.278498719,0,5,1.000672655
Nsite[400],2.931,1.300970372,1,6,1.00049916
Nsite[401],5.299296296,1.111349225,4,8,1.000242107
Nsite[402],2.879259259,1.292199603,1,6,1.000346163
Nsite[403],3.780185185,1.666590849,1,7,1.000229413
Nsite[404],5.67037037,1.221562274,4,8,1.000892687
Nsite[405],4.322814815,1.350777152,2,7,1.000483103
Nsite[406],5.604407407,1.192462399,4,8,1.000855052
Nsite[407],2.899666667,1.289226859,1,6,1.000208024
Nsite[408],4.006888889,1.31670819,2,7,1.000245172
Nsite[409],2.488962963,1.458472541,0,6,1.00053578
Nsite[410],4.384111111,1.402159046,2,7,1.000322268
Nsite[411],2.659444444,1.504829954,0,6,1.000560144
Nsite[412],2.95962963,1.549915153,0,6,1.000615735
Nsite[413],4.630703704,1.214514408,3,7,1.000323208
Nsite[414],3.95137037,1.290633135,2,7,1.000981634
Nsite[415],3.649037037,1.224257504,2,6,1.000465479
Nsite[416],3.950444444,1.302183214,2,7,1.000930638
Nsite[417],3.252222222,1.390847079,1,6,1.000383705
Nsite[418],3.716222222,1.260735883,2,6,1.00083355
Nsite[419],2.303,1.410806801,0,5,1.000389022
Nsite[420],3.764074074,1.501350083,1,7,1.000336505
Nsite[421],5.017555556,1.30938766,3,8,1.000371568
Nsite[422],3.661037037,1.474900955,1,7,1.000273507
Nsite[423],3.386555556,1.608831046,1,7,1.000464935
Nsite[424],3.689740741,1.220465117,2,6,1.000189673
Nsite[425],3.825407407,1.25442246,2,7,1.000851815
Nsite[426],3.452037037,1.16719433,2,6,1.000235059
Nsite[427],2.739703704,1.248765272,1,5,1.000339708
Nsite[428],2.858296296,1.287281067,1,6,1.00038394
Nsite[429],4.421333333,1.13868359,3,7,1.00064492
Nsite[430],3.972074074,1.287498314,2,7,1.000395879
Nsite[431],3.70362963,1.221139957,2,6,1.000514903
Nsite[432],2.352,1.419032086,0,5,1.000628931
Nsite[433],2.017333333,1.328123877,0,5,1.000285445
Nsite[434],2.644444444,1.227013421,1,5,1.000654397
Nsite[435],4.795740741,1.255891117,3,8,1.000864337
Nsite[436],2.787074074,1.254775519,1,6,1.000350183
Nsite[437],1.772259259,1.267313114,0,5,1.000756106
Nsite[438],3.259259259,1.389019299,1,6,1.00047931
Nsite[439],2.86662963,1.297696211,1,6,1.00048566
Nsite[440],2.332222222,1.417195654,0,5,1.000371562
Nsite[441],2.237148148,1.398153481,0,5,1.000088462
Nsite[442],2.018518519,1.34512219,0,5,1.000372513
Nsite[443],3.105222222,1.354962068,1,6,1.00037298
Nsite[444],4.932333333,1.26656399,3,8,1.000235825
Nsite[445],2.500259259,1.446119833,0,6,1.000172135
Nsite[446],4.217703704,1.356877935,2,7,1.000516513
Nsite[447],2.266814815,1.399865413,0,5,1.000203103
Nsite[448],3.922444444,1.303375922,2,7,1.000341748
Nsite[449],4.962222222,1.290982016,3,8,1.000294213
Nsite[450],3.294703704,1.391188914,1,6,1.000259403
Nsite[451],2.949444444,1.30306888,1,6,1.000537094
Nsite[452],2.226703704,1.372740312,0,5,1.000618437
Nsite[453],5.181111111,1.354556118,3,8,1.0006443
Nsite[454],6.791703704,1.748328284,4,10.025,1.001590791
Nsite[455],8.736592593,1.682232604,6,12,1.000903993
Nsite[456],6.651777778,1.732403767,4,10,1.001479206
Nsite[457],6.644518519,1.975347984,3,11,1.001701207
Nsite[458],8.130111111,1.623765129,5,12,1.000949814
Nsite[459],6.036555556,1.924179692,3,10,1.000800187
Nsite[460],10.58659259,1.753415936,7,14,1.00176254
Nsite[461],6.266074074,1.791685881,3,10,1.001410372
Nsite[462],7.874037037,1.71759468,5,11,1.001024442
Nsite[463],10.46559259,1.453197589,8,14,1.001443832
Nsite[464],7.424222222,1.901038436,4,11,1.001149657
Nsite[465],10.01074074,1.563487669,7,13,1.00140956
Nsite[466],6.666,1.711344681,4,10,1.001712978
Nsite[467],5.731222222,1.874685101,2,10,1.00082634
Nsite[468],7.747555556,1.676395482,5,11,1.00085114
Nsite[469],8.465555556,1.953058201,5,12,1.000621998
Nsite[470],8.648518519,1.866308734,5,12,1.000163741
Nsite[471],7.128037037,1.621350657,4,11,1.001214036
Nsite[472],7.008592593,1.873830675,4,11,1.00070542
Nsite[473],10.00448148,1.540668823,7,13,1.001457847
Nsite[474],7.733851852,1.773160011,5,11,1.000857038
Nsite[475],9.333259259,1.598794561,7,13,1.001250436
Nsite[476],7.887185185,1.785492504,5,12,1.000921099
Nsite[477],9.022777778,1.90146734,6,13,1.00045429
Nsite[478],9.091407407,1.816913415,6,13,1.000502797
Nsite[479],9.033925926,2.032468439,5,13,1.000398532
Nsite[480],8.654074074,2.06646345,5,13,1.000584888
Nsite[481],8.979111111,1.837224094,6,13,1.000477891
Nsite[482],9.199740741,1.727841552,6,13,1.000727184
Nsite[483],9.029185185,2.045403028,5,13,1.000154101
