Index,ID,Sampling_site,Dist_city,Dist_road,Dist_water2,Dist_water3,Dist_water,Dist_humset,HDens_2km,HDens_500m,NDVImean_50m,NDVImean_500m,NDVImean_2km,cattle_numb,cattle_freq,effort_days,xcoord,ycoord,PA,survey_area,pa_type,year,Biome,CTmodel,CTnumber,CTcode,CTcode2,trail,trail_type,trail_type2,team,team2,team3,veg_field,cattle_field
159,166,OCCP53,-0.735247621,-0.575473807,-0.114379032,0.009681383,0.469904564,-0.914880676,-0.364245244,-0.171953621,1.70421969,1.684986748,1.709011708,-0.276327702,-0.270365111,-0.384120983,-44.306743,-15.176134,CP,CP,1,2014,Caa,trophycam,B121000453,B,A,0,N,N,GBF,GBF,GBF MSP,CER,NCF
160,167,OCCP54,-0.964668038,-0.762719159,0.621657095,-0.234406565,0.191574182,0.062451871,-0.436974918,-0.171953621,0.790680193,0.620847139,1.724690144,-0.276327702,-0.270365111,-0.312286488,-44.22293,-15.08233,CP,CP,1,2014,Caa,trophycam,B110307278,A,A,1,trail,trail,GBF,GBF,GBF MSP,DF,Y
161,168,OCCP55,-0.943929178,-0.576308188,1.659837998,0.381138632,0.893472539,0.111202473,-0.436974918,-0.171953621,1.557661425,1.614825121,1.538186662,-0.276327702,-0.270365111,-0.312286488,-44.222986,-15.067569,CP,CP,1,2014,Caa,trophycam,B120913978,B,A,1,trail,trail,GBF,GBF,GBF MSP,CER,Y
162,169,OCCP56,-0.867586682,-0.673411785,-0.005488036,-0.606245589,-0.232429127,-0.27143062,-0.436974918,-0.171953621,1.428340228,1.29184847,1.401813161,-0.276327702,-0.270365111,-0.312286488,-44.236197,-15.081661,CP,CP,1,2014,Caa,trophycam,B121001275,B,A,0,N,N,GBF,GBF,GBF MSP,CER,NCF
163,170,OCCP57,-0.842278501,-0.446976133,0.990292278,-0.015840017,0.440802836,-0.241724976,-0.436974918,-0.171953621,1.005377161,1.142059891,1.099772625,-0.276327702,-0.270365111,-0.384120983,-44.237479,-15.068704,CP,CP,1,2014,Caa,trophycam,B131000482,B,A,0,N,N,other,MJ,MJ TSD,CER,NCF
164,171,OCCP58,-0.666342268,-0.802323791,0.737846834,-0.165516803,0.270128302,-0.338073828,-0.436974918,-0.171953621,1.62677803,1.87390166,2.158903835,-0.276327702,-0.270365111,-2.467321342,-44.264564,-15.109189,CP,CP,1,2014,Caa,trophycam,B100826313,A,A,1,carreiro,carreiro,GBF,GBF,GBF TSD,DF,Y
165,172,OCCP59,-0.742561767,-1.310357007,-0.53016133,-0.917328296,-0.587152781,0.073573583,-0.436974918,-0.171953621,2.465348689,2.157092326,2.074067301,-0.276327702,-0.270365111,-0.096783002,-44.250425,-15.135745,CP,CP,1,2014,Caa,trophycam,B100815579,A,A,1,trail,trail,GBF,GBF,GBF MSP,DF,NCF
166,173,OCCP60,-0.658599727,-0.425371189,-1.148613046,-1.284012929,-1.005278604,-0.988042338,-0.396569543,-0.171953621,1.590744862,1.819368315,1.90081808,-0.276327702,-0.270365111,-0.384120983,-44.264941,-15.082112,CP,CP,1,2014,Caa,trophycam,B110404563,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,DF,Y
167,174,OCGB01,1.178033721,-0.924966363,-0.122022762,0.768630429,-0.311216487,-0.622747225,0.58979695,-0.171953621,-0.817575704,-0.917736114,-0.797700954,-0.276327702,-0.270365111,0.046885988,-44.807338,-14.598076,GB,GB,0,2017,Cer,trophycam,B121000631,B,A,1,trail,trail,other,MJ,MJ MSP,CER SS,Y
168,175,OCGB02,1.107277691,-1.140543148,0.349594376,1.389052844,0.007636705,-0.459354551,-0.436974918,-0.171953621,-0.044357992,-0.566353702,-0.696384992,-0.276327702,-0.270365111,-3.113831798,-44.80167,-14.610767,GB,GB,0,2017,Cer,agressor,B150801807,D,D,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,Y
169,176,OCGB03,1.035141186,-1.256089732,-0.271722655,1.806648626,-0.412426313,-0.656339346,-0.209694686,-0.171953621,-0.024212171,-0.423568887,-0.549148133,-0.276327702,-0.270365111,0.046885988,-44.788994,-14.604666,GB,GB,0,2017,Cer,trophycam,B121000676,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,Y
170,177,OCGB04,0.9654487,-1.330434086,0.31122568,2.32438632,-0.018303788,-0.589046692,-0.223064112,-0.171953621,-0.038084767,-0.48336568,-0.535448051,0.834155016,0.781308446,0.046885988,-44.776611,-14.599082,GB,GB,0,2017,Cer,agressor,B150801764,D,D,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,Y
171,178,OCGB05,1.326007059,-0.57308455,0.264634934,-0.297048511,-0.049803085,-0.681685366,0.22971376,-0.171953621,-1.032446581,-1.117009792,-0.878373487,-0.276327702,-0.270365111,0.046885988,-44.826252,-14.591033,GB,GB,0,2017,Cer,trophycam,B100815620,A,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,Y
172,179,OCGB06,1.371187826,-1.124958652,-0.551375084,0.753581275,-0.601495078,-0.38757925,-0.436974918,-0.171953621,-0.396451001,0.218659193,-0.39634938,-0.054231159,-0.067678933,0.190554978,-44.853298,-14.66551,GB,GB,0,2017,Cer,trophycam,B12100673,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,Y
173,180,OCGB07,1.429665402,-0.888089258,-1.171264381,0.053280803,-1.020592827,-0.637768754,-0.346062825,-0.171953621,1.270718021,0.131016201,-0.479786687,4.461731895,4.684185866,-0.312286488,-44.859018,-14.653276,GB,GB,0,2017,Cer,trophycam,B131200040,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,VER,Y
174,181,OCGB08,1.494983713,-0.631405939,-0.840824362,-0.653187521,-0.797187344,-0.814114304,3.05808997,-0.039879473,-0.546618422,-0.50312811,-0.360004648,0.019801023,0.010081171,0.046885988,-44.865233,-14.640181,GB,GB,0,2017,Cer,trophycam,B101028491,A,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,Y
175,182,OCGB09,1.414913408,-0.665128323,-0.468742383,-0.255674934,-0.545628363,-0.912226949,3.223752007,-0.112690658,-1.18521208,-1.01429676,-0.860862797,-0.276327702,-0.270365111,0.046885988,-44.852573,-14.634405,GB,GB,0,2017,Cer,trophycam,B121001275,B,A,1,trail,estrada,other,MJ,MJ MSP,CER SS,Y
176,183,OCGB10,1.336658346,-0.657002056,0.367715986,0.276855897,0.01988845,-0.842403481,0.144862474,0.668434772,-0.802776418,-1.019118312,-0.818981555,-0.276327702,-0.270365111,0.046885988,-44.839872,-14.628178,GB,GB,0,2017,Cer,trophycam,B1210419XX,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,Y
177,184,OCGB11,1.47951624,-0.410053125,-0.226335975,-0.737187978,-0.381741068,-1.013433514,4.512683449,-0.147794438,-0.432958726,-0.880001771,-0.508439551,-0.202295521,-0.200253538,0.046885988,-44.858219,-14.621432,GB,GB,0,2017,Cer,trophycam,B130904560,B,A,0,N,N,other,MJ,MJ MSP,CER SS,Y
178,186,OCGB13,1.190706143,-0.967902287,0.487850083,1.300501509,0.101109291,-0.605071596,0.017585545,-0.171953621,-0.555211532,-0.540858367,-0.585141656,1.204315922,1.158832288,-0.024948507,-44.821099,-14.634988,GB,GB,0,2017,Cer,trophycam,B101028490,A,A,0,N,N,other,MJ,MJ PH,VER,Y
179,187,OCGB14,1.12220206,-1.122429475,1.792100112,1.355157675,0.982892948,-0.251432434,-0.436974918,-0.171953621,-0.784190324,-0.277774947,-0.783864991,-0.276327702,-0.270365111,-0.024948507,-44.81486,-14.648163,GB,GB,0,2017,Cer,trophycam,B131200715,B,A,1,carreiro,carreiro,other,MJ,MJ PH,CER SS,Y
180,188,OCGB15,1.111153473,-1.171627804,0.727866064,1.762500164,0.263380455,-0.475205325,-0.436974918,-0.171953621,-0.550786034,-0.850397763,-0.569792303,-0.276327702,-0.270365111,-0.024948507,-44.808182,-14.629245,GB,GB,0,2017,Cer,agressor,B150801804,D,D,1,carreiro,carreiro,other,MJ,MJ PH,CER SS,Y
181,189,OCGB16,1.180389029,-0.991233195,-0.210180492,1.132263969,-0.370818591,-0.757734018,0.581240518,-0.171953621,-0.244989681,-0.517720469,-0.701985954,-0.276327702,-0.270365111,-0.024948507,-44.814208,-14.616783,GB,GB,0,2017,Cer,trophycam,B131000470,B,A,0,N,N,other,MJ,MJ PH,CER RALO/SS,Y
182,190,OCGB17,1.249634933,-0.796084902,-0.202732968,0.420859511,-0.365783433,-0.90972296,0.517602053,-0.171953621,-0.950291361,-1.024431248,-0.847287246,-0.202295521,-0.198905242,-0.024948507,-44.819951,-14.604222,GB,GB,0,2017,Cer,trophycam,B121000481,B,A,1,trail,trail,other,MJ,MJ PH,CER SS,Y
183,191,OCGB18,1.851089008,0.242518159,-1.255702324,-1.34750696,-1.077680039,-0.566608031,-0.436974918,-0.171953621,-1.579524346,-0.574313263,-0.305509334,1.130283741,1.087372416,-0.024948507,-44.908606,-14.613535,GB,GB,0,2017,Cer,trophycam,B120102X88,B,A,1,trail,trail,other,MJ,MJ PH,VER,Y
184,192,OCGB19,1.766432511,0.158243618,-1.001822551,-1.19697975,-0.906035777,-0.784518786,-0.118782594,-0.171953621,-0.40950836,-0.23037345,-0.294641106,-0.276327702,-0.270365111,-0.024948507,-44.895094,-14.60803,GB,GB,0,2017,Cer,trophycam,B130905345,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,Y
185,193,OCGB20,1.692755318,0.112522601,-0.677337643,-1.004590229,-0.686656453,-0.928810708,2.24493181,0.402995367,0.119614612,-0.080681221,-0.040940439,-0.276327702,-0.270365111,-0.024948507,-44.882957,-14.60245,GB,GB,0,2017,Cer,agressor,B150801781,D,D,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,Y
186,194,OCGB21,1.474099681,-0.267555683,-0.52998572,-0.813445654,-0.587034054,-0.86092518,5.466963323,1.065065319,-0.752675396,-0.836426941,-0.644752767,0.612058472,0.587153329,-0.024948507,-44.851887,-14.603108,GB,GB,0,2017,Cer,agressor,B150801895,D,D,1,trail,trail,other,MJ,MJ MSP,CER SS,Y
187,195,OCGB22,1.543705105,-0.077666812,-0.760453001,-0.839823584,-0.742849485,-1.009488667,5.809220612,0.885047338,-0.832629008,-0.767236812,-0.579039015,0.538026291,0.931842113,-1.31796942,-44.857618,-14.590427,GB,GB,0,2017,Cer,trophycam,B140806204,C,C,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,Y
188,196,OCGB23,1.622543859,-0.140646041,-0.628586912,-0.975685557,-0.653696824,-0.740177693,3.118698032,0.196397055,0.260316664,0.084275314,0.079763198,0.019801023,0.015474369,-0.024948507,-44.8767,-14.615092,GB,GB,0,2017,Cer,trophycam,B120100128,B,A,0,N,N,other,MJ,MJ MSP,CER SS,Y
189,197,OCGB24,1.702309242,-0.085545209,0.185098532,-0.493245391,-0.10357644,-0.61095472,0.063041591,-0.171953621,0.289126514,0.010560438,-0.029682546,0.167865385,0.158394107,-0.024948507,-44.889567,-14.620903,GB,GB,0,2017,Cer,trophycam,B131270043,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER DENSO,Y
190,198,OCGB25,1.346741639,-0.922623868,-0.267812082,0.379253751,-0.409782434,-0.826095481,-0.346062825,-0.171953621,-0.990283224,-1.080922858,-0.68941741,-0.276327702,-0.270365111,-0.096783002,-44.846079,-14.647082,GB,GB,0,2017,Cer,agressor,B150801818,D,D,0,N,N,other,MJ,MJ MSP,CER SS,Y
191,199,OCGB26,1.285190141,-1.169239714,-0.517001514,1.027261872,-0.578255629,-0.483008799,-0.436974918,-0.171953621,-0.071474726,-0.115760035,-0.472591111,-0.276327702,-0.270365111,-1.46163841,-44.84016,-14.65939,GB,GB,0,2017,Cer,trophycam,B120100832,B,A,1,trail,trail,other,MJ,MJ MSP,CER SS,Y
192,200,OCGB27,1.204756298,-1.173791245,0.620966038,1.394609576,0.191106968,-0.36901707,-0.436974918,-0.171953621,-0.782101449,-0.599067306,-0.495734496,-0.276327702,-0.270365111,-0.168617498,-44.827836,-14.654208,GB,GB,0,2017,Cer,trophycam,B121000478,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,N
193,201,OCGB28,1.266925794,-0.919257037,0.755121469,0.830030643,0.28180742,-0.619927183,0.076411016,-0.171953621,-0.85691517,-0.811177167,-0.770937554,-0.276327702,-0.270365111,-0.168617498,-44.833491,-14.641279,GB,GB,0,2017,Cer,trophycam,B100815356,A,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,Y
194,202,OCGB29,1.617354603,0.086032565,-1.040767219,-1.220070334,-0.932365676,-0.963820386,6.267791901,6.842246171,1.180965025,0.19199246,-0.203287475,-0.276327702,-0.270365111,-0.096783002,-44.870163,-14.596133,GB,GB,0,2017,Cer,agressor,B150801784,D,D,0,N,N,other,MJ,MJ MSP,VER,Y
195,204,OCGB31,1.117841711,-0.834146851,0.009446939,1.288390973,-0.222331816,-0.947470524,1.835827394,0.402995367,-0.669587989,-0.768328257,-0.728732301,-0.276327702,-0.270365111,0.046885988,-44.788129,-14.573346,GB,GB,0,2017,Cer,trophycam,B131200426,B,A,1,carreiro,carreiro,GBF,GBF,GBF PH,CERR SS/RALO,Y
196,205,OCGB32,1.194506187,-0.590782717,-0.003134014,0.621760343,-0.230837608,-0.946134356,1.88128344,0.077644289,-1.161566661,-1.110886653,-0.659013202,-0.054231159,-0.060030398,0.046885988,-44.793679,-14.560632,GB,GB,0,2017,Cer,trophycam,B110304357,A,A,1,carreiro,carreiro,GBF,GBF,GBF PH,CERR SS/RALO,Y
197,206,OCGB33,1.408057623,-0.217779711,-0.487600308,-0.373073738,-0.558377919,-0.936371517,0.631242169,0.649402077,-0.63216597,-0.512404873,-0.55529434,1.352380284,1.27208944,0.046885988,-44.825512,-14.559924,GB,GB,0,2017,Cer,agressor,B150801797,D,D,1,carreiro,carreiro,GBF,GBF,GBF PH,CER SS,Y
198,207,OCGB34,1.470743076,-0.136775466,-0.935752289,-1.087237066,-0.861366675,-0.942292636,-0.024840098,0.959122957,1.541756329,-0.104615098,-0.630847965,-0.276327702,-0.270365111,-2.179983361,-44.837581,-14.566185,GB,GB,0,2017,Cer,trophycam,B12017980,B,A,1,carreiro,carreiro,GBF,GBF,GBF PH,VER,Y
199,208,OCGB35,1.341253121,-0.28598613,0.044483112,-0.368724406,-0.198644392,-0.924763921,1.641015767,0.165897504,-0.501758275,-0.638798326,-0.663586864,-0.054231159,-0.060030398,0.046885988,-44.812663,-14.553914,GB,GB,0,2017,Cer,trophycam,B140621051,C,C,1,carreiro,carreiro,GBF,GBF,GBF PH,CER RALO,Y
200,209,OCGB36,1.255635881,-0.687485911,-0.134540301,0.217728552,-0.319679405,-0.894173899,0.881250423,1.459643529,-0.464774477,-0.464268362,-0.668350656,-0.276327702,-0.270365111,0.046885988,-44.813626,-14.585042,GB,GB,0,2017,Cer,trophycam,B120101324,B,A,1,carreiro,carreiro,GBF,GBF,GBF PH,CER SS,Y
201,210,OCGB37,1.59812497,-0.698029705,-0.265168989,-0.224718811,-0.407995479,-0.859201642,0.08829495,-0.171953621,-0.428679565,-0.549485441,-0.52282911,-0.276327702,-0.270365111,0.190554978,-44.88457,-14.664537,GB,GB,0,2017,Cer,trophycam,B120815259,B,A,1,carreiro,carreiro,GBF,GBF,GBF PH,CER RALO,Y
202,211,OCGB38,1.513465782,-0.811866889,0.028472706,-0.097995228,-0.209468785,-0.532983654,-0.436974918,-0.171953621,-0.554928159,-0.510149316,-0.488006692,-0.276327702,-0.270365111,-0.312286488,-44.871855,-14.659181,GB,GB,0,2017,Cer,trophycam,B131200419,B,A,1,carreiro,carreiro,GBF,GBF,GBF PH,CER RALO,Y
203,212,OCGB39,1.45520848,-1.035904915,0.466962165,0.598218303,0.086987287,-0.534116562,-0.436974918,-0.171953621,-0.501845016,-0.547875295,-0.543047233,-0.276327702,-0.270365111,-2.970162808,-44.865909,-14.671061,GB,GB,0,2017,Cer,trophycam,B14062153,C,C,1,carreiro,carreiro,GBF,GBF,GBF PH,CER SS,Y
204,213,OCGB40,1.541163339,-0.915326438,-0.647429751,0.529182429,-0.666436181,-0.893446054,-0.186966663,-0.171953621,-1.221689107,-0.836593262,-0.574976253,-0.276327702,-0.270365111,0.190554978,-44.878782,-14.677414,GB,GB,0,2017,Cer,agressor,B150801803,D,D,0,N,N,GBF,GBF,GBF PH,CER SS,N
205,214,OCGB41,1.624477583,-0.769509962,-0.889494605,0.52426713,-0.830092557,-0.855661279,-0.351410595,0.252092124,-0.429335105,-0.379572227,-0.49436619,1.278348103,1.148438125,0.190554978,-44.891089,-14.683313,GB,GB,0,2017,Cer,trophycam,B100817020,A,A,1,carreiro,carreiro,GBF,GBF,GBF PH,CER SS,Y
206,216,OCGB43,1.392843385,-0.446826764,-0.950530987,-0.399873238,-0.871358328,-0.951133839,0.699426238,0.567266507,-1.139446325,-0.903434909,-0.808109309,-0.202295521,-0.197504067,-0.096783002,-44.838292,-14.597497,GB,GB,0,2017,Cer,trophycam,B131200699,B,A,1,trail,estrada,GBF,GBF,GBF MSP,CER SS,Y
207,217,OCGB44,1.471891837,-0.223090415,-0.911753347,-1.143577047,-0.845141354,-0.902679832,1.720672077,-0.109393938,-0.88056302,-0.957792874,-0.748154765,-0.276327702,-0.270365111,-0.024948507,-44.845002,-14.584364,GB,GB,0,2017,Cer,trophycam,B110307295,A,A,1,trail,trail,GBF,GBF,GBF MSP,CER SS,N
208,218,OCGB45,1.397155525,-0.36050249,-0.380561889,-0.790765714,-0.486010868,-0.681409756,-0.009153306,-0.171953621,-0.719972006,-0.810855462,-0.7067877,-0.276327702,-0.270365111,-0.024948507,-44.831946,-14.578867,GB,GB,0,2017,Cer,agressor,B151106892,D,D,1,carreiro,carreiro,GBF,GBF,GBF MSP,CER SS,Y
209,219,OCGB46,1.328218782,-0.461166401,-0.934761593,-0.092458634,-0.86069688,-0.834992475,1.402658012,1.185146392,-0.495120573,-0.462422688,-0.490158012,-0.276327702,-0.270365111,-0.024948507,-44.819189,-14.57261,GB,GB,0,2017,Cer,trophycam,B131200703,B,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,CER SS,Y
210,220,OCGB47,1.039688034,-1.084884894,-0.053084204,1.889844667,-0.264608174,-0.790177948,0.56840587,-0.171953621,-0.720293972,-0.74582386,-0.658283715,-0.12826334,-0.124643024,-0.096783002,-44.782272,-14.586378,GB,GB,0,2017,Cer,trophycam,B101028533,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,CER SS,Y
211,221,OCGB48,1.782268323,-0.007427068,0.032308211,-0.583835912,-0.206875657,-0.517050808,-0.436974918,-0.171953621,-0.540839381,-0.43339205,-0.300147363,-0.276327702,-0.270365111,-0.024948507,-44.902286,-14.62667,GB,GB,0,2017,Cer,trophycam,B121018018,B,A,1,carreiro,carreiro,GBF,GBF,GBF PH,CER SS,Y
212,222,OCGB49,1.635941709,-0.331666508,-1.077985869,-1.242137549,-0.95752864,-0.837827655,1.176714724,2.526336424,0.934985764,0.50273398,0.025155961,0.538026291,0.51569346,-0.024948507,-44.883421,-14.633562,GB,GB,0,2017,Cer,trophycam,B140926276,C,C,1,carreiro,carreiro,GBF,GBF,GBF PH,VER,Y
213,223,OCGB50,1.72112598,-0.238661431,-0.758465736,-1.05269168,-0.741505926,-0.814936466,0.063041591,-0.171953621,-0.185259456,-0.302923067,-0.088833858,0.241897566,0.22985398,-0.024948507,-44.896672,-14.639305,GB,GB,0,2017,Cer,trophycam,B120520985,B,A,1,carreiro,carreiro,GBF,GBF,GBF PH,CER RALO,Y
214,224,OCGB51,1.801967702,-0.134560504,-1.062577722,-1.233001943,-0.947111426,-0.822781407,-0.051935467,0.621548582,0.257909786,0.168332297,-0.082849842,4.683828438,4.517446169,-0.024948507,-44.909269,-14.645527,GB,GB,0,2017,Cer,trophycam,B110307278,A,A,1,carreiro,carreiro,GBF,GBF,GBF PH,CER SS,Y
215,225,OCGB52,1.86358898,0.093300511,-0.123206503,-0.676041745,-0.312016796,-0.690250639,0.2047575,-0.171953621,-0.253883171,-0.404146403,-0.256931993,-0.276327702,-0.270365111,-0.024948507,-44.915054,-14.632479,GB,GB,0,2017,Cer,trophycam,B120101919,B,A,1,carreiro,carreiro,GBF,GBF,GBF PH,CER DENSO,Y
216,226,OCGB53,1.927977682,0.323866929,-1.266294657,-1.353787233,-1.084841355,-0.91886974,1.994923556,-0.171953621,0.570250152,-0.116369956,-0.237179667,-0.276327702,-0.270365111,-0.024948507,-44.921092,-14.61993,GB,GB,0,2017,Cer,agressor,B151106797,D,D,1,carreiro,carreiro,GBF,GBF,GBF PH,CER denso,Y
217,227,OCGB54,1.40304109,-0.451405442,-0.024526088,-0.365021649,-0.245300465,-0.776509223,3.313148896,0.120086723,-0.900191617,-0.90689838,-0.809584317,-0.202295521,-0.197504067,-0.096783002,-44.84568,-14.615685,GB,GB,0,2017,Cer,trophycam,B120100171,B,A,1,trail,estrada,GBF,GBF,GBF PH,CER RALO,Y
218,228,OCGB55,1.131597473,-0.633731183,1.234289564,1.06608091,0.6057657,-0.859545649,0.290321822,-0.171953621,0.407941766,-0.211397574,-0.620756604,-0.276327702,-0.270365111,-0.455955478,-44.781118,-14.554748,GB,GB,0,2017,Cer,trophycam,B100826313,A,A,1,carreiro,carreiro,GBF,GBF,GBF PH,CER RALO,Y
219,229,OCGB56,1.050663635,-0.884596464,1.257899346,1.652964436,0.621727915,-0.96619162,0.222137753,-0.153322579,-0.810727963,-0.928644654,-0.66947738,-0.276327702,-0.270365111,-0.024948507,-44.775271,-14.56765,GB,GB,0,2017,Cer,agressor,B150801752,D,D,1,carreiro,carreiro,GBF,GBF,GBF PH,CER SS,Y
220,230,OCGB57,0.899469319,-1.364619965,0.991066082,2.24674894,0.441325993,-0.4370184,-0.436974918,-0.171953621,-0.110029859,-0.53172706,-0.535005619,-0.202295521,-0.198905242,-0.024948507,-44.763865,-14.592011,GB,GB,0,2017,Cer,agressor,B151106854,D,D,1,carreiro,carreiro,GBF,GBF,GBF PH,CER SS,N
221,231,OCGB58,0.973707977,-1.127721366,1.220955584,2.279964809,0.596750798,-0.625881627,-0.277878756,-0.171953621,-0.411276453,-0.551199588,-0.709207283,0.389961929,0.372773718,-0.024948507,-44.769617,-14.580152,GB,GB,0,2017,Cer,trophycam,B100825112,A,A,1,carreiro,carreiro,GBF,GBF,GBF PH,CER SS,Y
222,232,OCGB59,1.577775193,-0.56571753,-0.352144243,-0.811780638,-0.466798129,-0.691726348,1.167356126,-0.171953621,-0.640042696,-0.393006195,-0.254719517,-0.202295521,-0.197504067,-0.096783002,-44.878185,-14.646287,GB,GB,0,2017,Cer,trophycam,B140711140,C,C,1,carreiro,carreiro,GBF,GBF,GBF PH,CER SS,Y
223,233,OCGB60,1.481792162,-1.129435471,-0.384560719,1.296145376,-0.488714417,-0.679732905,-0.346062825,-0.171953621,0.581788052,-0.510932566,-0.560769103,-0.276327702,-0.270365111,-2.682824827,-44.87236,-14.690271,GB,GB,0,2017,Cer,trophycam,B12XXXX027,B,A,1,trail,trail,GBF,GBF,GBF PH,CER SS,Y
224,234,OCGSV01,-0.092512134,0.658598079,-0.114176231,0.371994242,-0.305911567,1.766592621,-0.436974918,-0.171953621,0.097613183,0.049679084,0.108374311,-0.276327702,-0.270365111,1.268072405,-45.873808,-15.250716,GSV,GSV,1,2017,Cer,trophycam,B121000481,B,A,0,N,N,other,MJ,MJ MSP,CER SS,N
225,235,OCGSV02,-0.171591374,0.610874086,1.291409229,0.162694468,0.644383439,2.162098185,-0.436974918,-0.171953621,0.393649693,0.242450622,0.153198052,-0.276327702,-0.270365111,-2.898328313,-45.859845,-15.237057,GSV,GSV,1,2017,Cer,trophycam,B140619853,C,C,0,N,N,other,MJ,MJ MSP,CER SS,N
226,236,OCGSV03,-0.070621973,0.810367922,1.141363807,0.867960908,0.542940005,1.927308945,-0.436974918,-0.171953621,-0.099417955,0.087824162,0.143826346,-0.276327702,-0.270365111,1.268072405,-45.873955,-15.236797,GSV,GSV,1,2017,Cer,trophycam,B131200715,B,A,0,N,N,other,MJ,MJ MSP,CER SS,N
227,237,OCGSV04,-0.145874486,0.7783383,0.891163443,0.547338486,0.373783335,1.907722142,-0.436974918,-0.171953621,0.414356149,0.388180798,0.2286185,-0.276327702,-0.270365111,1.19623791,-45.859597,-15.223156,GSV,GSV,1,2017,Cer,agressor,B150801781,D,D,0,N,N,other,MJ,MJ MSP,CER SS,N
228,238,OCGSV05,-0.24372817,0.601818636,0.860247781,-0.092944369,0.352881725,2.165531778,-0.436974918,-0.171953621,0.299417494,0.201147451,0.092524537,-0.276327702,-0.270365111,1.19623791,-45.84561,-15.223233,GSV,GSV,1,2017,Cer,agressor,B151106797,D,D,0,N,N,other,MJ,MJ MSP,CER SS,N
229,239,OCGSV06,-0.203376749,0.805258543,0.797630007,0.483284486,0.310546798,1.928340702,-0.436974918,-0.171953621,0.316879807,0.370994849,0.231493012,-0.276327702,-0.270365111,1.124403415,-45.846308,-15.208969,GSV,GSV,1,2017,Cer,trophycam,B130904567,B,A,0,N,N,other,MJ,MJ MSP,CER SS,N
230,240,OCGSV07,-0.110974058,0.96686725,-0.241875016,0.591319841,-0.392246778,1.659625255,-0.436974918,-0.171953621,0.187317826,0.279316685,0.201505094,-0.276327702,-0.270365111,1.124403415,-45.859732,-15.208789,GSV,GSV,1,2017,Cer,trophycam,B120101919,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,N
231,241,OCGSV08,-0.045274976,0.969736798,0.728042216,0.694901101,0.263499548,1.663967239,-0.436974918,-0.171953621,0.149581624,0.302999019,0.169535082,-0.276327702,-0.270365111,1.124403415,-45.873864,-15.222945,GSV,GSV,1,2017,Cer,trophycam,B140806198,C,C,0,N,N,other,MJ,MJ MSP,CER SS,N
232,242,OCGSV09,-0.472343282,0.710555783,-0.70643623,-0.572137358,-0.706329566,2.46503606,-0.436974918,-0.171953621,-0.432580732,-0.522627608,-0.3024982,-0.276327702,-0.270365111,1.05256892,-45.789852,-15.180907,GSV,GSV,1,2017,Cer,trophycam,B131200419,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,N
233,243,OCGSV10,-0.386100495,0.828639165,0.14296181,-0.207661107,-0.132064438,2.574905598,-0.436974918,-0.171953621,0.210437303,-0.019712056,-0.19518852,-0.276327702,-0.270365111,-1.74897639,-45.804152,-15.181093,GSV,GSV,1,2017,Cer,trophycam,B140711140,C,C,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,N
234,244,OCGSV11,-0.212243822,1.067396257,2.200757199,0.701853658,1.259179805,1.91685104,-0.436974918,-0.171953621,0.286480652,0.382558659,0.246492211,-0.276327702,-0.270365111,1.124403415,-45.83175,-15.181017,GSV,GSV,1,2017,Cer,trophycam,B1209X38X,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,N
235,245,OCGSV12,-0.168581697,0.994835357,0.775425647,0.808488636,0.295534767,1.753848881,-0.436974918,-0.171953621,0.312604941,0.33215581,0.280907116,-0.276327702,-0.270365111,0.837065434,-45.84555,-15.195072,GSV,GSV,1,2017,Cer,agressor,B151106892,D,D,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,N
236,246,OCGSV13,-0.712797544,0.355168252,-0.00995796,-0.60889584,-0.235451174,1.71732853,-0.436974918,-0.171953621,-0.333701547,-0.256114242,-0.368732887,-0.276327702,-0.270365111,1.3399069,-45.747652,-15.180959,GSV,GSV,1,2017,Cer,trophycam,B120815259,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,N
